Timestamp;a;b;q;d;hElAngle
154000;-683;143;179;692;-17113
155000;-667;239;190;609;-17113
156000;-635;463;250;758;-17113
157000;-635;207;218;611;-17113
158000;-619;415;363;852;-17113
159000;-635;191;225;592;-17113
160000;-603;191;475;764;-17113
161000;-683;239;142;647;-17113
162000;-379;703;-465;443;-17113
163000;-395;687;-475;530;-17113
164000;-667;319;0;708;-17113
165000;-635;239;60;665;-17113
166000;-955;207;409;763;-17113
167000;-603;255;50;706;-17113
168000;-827;239;389;727;-17113
169000;-635;271;167;609;-17113
170000;-747;351;470;782;-17113
171000;-651;271;55;722;-17113
172000;-763;431;40;681;-17113
173000;-667;287;169;627;-17113
174000;-363;575;-401;423;-17113
175000;-811;15;346;724;-17113
176000;-635;255;79;643;-17113
177000;-699;351;-23;642;-17113
178000;-491;543;-70;583;-17113
179000;-811;-1;454;747;-17113
180000;-827;175;462;761;-17113
181000;-651;239;149;657;-17113
182000;-427;639;-448;392;-17113
183000;-795;175;374;885;-17113
184000;-699;239;198;640;-17113
185000;-443;719;-107;564;-17113
186000;-747;303;85;614;-17113
187000;-507;687;-441;517;-17113
188000;-635;239;208;593;-17113
189000;-955;31;142;666;-17113
190000;-571;463;-458;402;-17113
191000;-859;-49;325;725;-17113
192000;-555;239;101;591;-17113
193000;-523;655;-558;401;-17113
194000;-459;687;-585;429;-17113
195000;-539;431;-376;470;-17113
196000;-635;207;107;648;-17113
197000;-651;351;-65;639;-17113
198000;-875;191;335;755;-17113
199000;-731;367;-229;466;-17113
200000;-651;383;94;692;-17113
201000;-619;383;-281;625;-17113
202000;-811;-17;389;753;-17113
203000;-683;319;149;589;-17113
204000;-619;207;177;577;-17113
205000;-491;591;-361;438;-17113
206000;-395;655;-554;522;-17113
207000;-619;447;-34;684;-17113
208000;-427;783;-566;402;-17113
209000;-315;623;-511;470;-17113
210000;-443;655;-465;493;-17113
211000;-379;639;-489;511;-17113
212000;-651;447;412;852;-17113
213000;-651;271;149;593;-17113
214000;-635;399;-208;511;-17113
215000;-747;271;126;661;-17113
216000;-635;351;58;625;-17113
217000;-363;415;70;629;-17113
218000;-699;303;116;613;-17113
219000;-635;319;0;697;-17113
220000;-491;495;-480;498;-17113
221000;-811;-65;510;788;-17113
222000;-699;239;89;655;-17113
223000;-699;287;138;578;-17113
224000;-747;271;89;652;-17113
225000;-379;623;-201;630;-17113
226000;-635;287;179;562;-17113
227000;-939;159;334;931;-17113
228000;-683;239;77;628;-17113
229000;-443;447;-18;536;-17113
230000;-619;207;256;628;-17113
231000;-379;591;-242;509;-17113
232000;-667;319;73;696;-17113
233000;-491;575;-575;474;-17113
234000;-667;319;85;609;-17113
235000;-731;143;208;633;-17113
236000;-603;335;-52;671;-17113
237000;-891;-17;218;619;-17113
238000;-491;639;-509;446;-17113
239000;-779;191;210;680;-17113
240000;-459;623;-256;626;-17113
241000;-635;207;188;563;-17113
242000;-763;111;190;688;-17113
243000;-635;527;-538;475;-17113
244000;-635;319;118;662;-17113
245000;-603;31;218;581;-17113
246000;-347;447;352;840;-17113
247000;-491;607;-116;885;-17113
248000;-667;383;-320;460;-17113
249000;-731;319;124;655;-17113
250000;-587;-1;179;675;-17113
251000;-763;335;-155;598;-17113
252000;-395;463;-62;738;-17113
253000;-635;255;149;623;-17113
254000;-523;655;-458;510;-17113
255000;-811;-1;399;746;-17113
256000;-587;399;-237;512;-17113
257000;-699;319;149;593;-17113
258000;-827;143;84;694;-17113
259000;-475;575;-119;912;-17113
260000;-491;575;42;945;-17113
261000;-443;719;-198;852;-17113
262000;-651;191;63;593;-17113
263000;-699;287;169;610;-17113
264000;-363;399;404;816;-17113
265000;-651;383;-182;506;-17113
266000;-619;-1;200;734;-17113
267000;-299;463;-33;629;-17113
268000;-635;271;206;638;-17113
269000;-619;239;567;665;-17113
270000;-587;495;-365;514;-17113
271000;-795;-1;274;701;-17113
272000;-411;687;-374;583;-17113
273000;-651;207;243;591;-17113
274000;-523;719;-491;398;-17113
275000;-859;191;136;675;-17113
276000;-603;191;103;646;-17113
277000;-603;191;231;613;-17113
278000;-475;687;-428;521;-17113
279000;-779;111;409;696;-17113
280000;-667;207;16;642;-17113
281000;-635;319;190;609;-17113
282000;-507;655;-448;442;-17113
283000;-827;175;149;693;-17113
284000;-811;271;99;647;-17113
285000;-635;335;79;598;-17113
286000;-571;575;-62;628;-17113
287000;-555;367;144;659;-17113
288000;-491;591;-421;489;-17113
289000;-443;655;-438;488;-17113
290000;-747;287;107;696;-17113
291000;-363;559;-122;593;-17113
292000;-651;255;134;611;-17113
293000;-699;271;8;740;-17113
294000;-427;591;-107;582;-17113
295000;-667;207;45;697;-17113
296000;-683;319;70;660;-17113
297000;-731;575;-511;478;-17113
298000;-715;239;95;705;-17113
299000;-683;271;124;629;-17113
300000;-763;335;122;632;-17113
301000;-635;207;520;727;-17113
302000;-539;575;-441;473;-17113
303000;-651;367;-99;580;-17113
304000;-683;271;89;660;-17113
305000;-299;655;-418;359;-17113
306000;-667;191;87;720;-17113
307000;-491;655;-459;473;-17113
308000;-619;79;510;752;-17113
309000;-715;207;179;660;-17113
310000;-683;303;30;753;-17113
311000;-667;303;87;662;-17113
312000;-667;239;126;693;-17113
313000;-683;367;-2;739;-17113
314000;-619;207;77;628;-17113
315000;-459;591;-275;657;-17113
316000;-683;271;70;706;-17113
317000;-635;335;30;667;-17113
318000;-603;351;79;591;-17113
319000;-475;799;-432;438;-17113
320000;-667;239;70;632;-17113
321000;-699;207;179;670;-17113
322000;-491;559;-365;442;-17113
323000;-379;687;-386;516;-17113
324000;-683;287;42;603;-17113
325000;-619;271;243;628;-17113
326000;-379;687;-540;400;-17113
327000;-619;319;82;726;-17113
328000;-699;175;153;593;-17113
329000;-571;671;-422;409;-17113
330000;-715;351;173;694;-17113
331000;-651;239;149;613;-17113
332000;-427;591;-276;579;-17113
333000;-587;255;132;629;-17113
334000;-475;559;-448;547;-17113
335000;-507;655;-450;523;-17113
336000;-491;591;-421;447;-17113
337000;-379;687;-399;445;-17113
338000;-555;431;-266;579;-17113
339000;-475;623;-380;515;-17113
340000;-635;191;265;577;-17113
341000;-667;303;8;669;-17113
342000;-475;463;-458;521;-17113
343000;-315;623;-501;444;-17113
344000;-587;271;350;799;-17113
345000;-651;415;144;680;-17113
346000;-619;207;128;590;-17113
347000;-635;207;110;593;-17113
348000;-539;415;-331;501;-17113
349000;-395;575;-233;359;-17113
350000;-699;303;126;698;-17113
351000;-619;399;-188;629;-17113
352000;-491;591;-476;479;-17113
353000;-555;607;-546;503;-17113
354000;-427;527;-347;562;-17113
355000;-475;527;-460;509;-17113
356000;-427;591;138;536;-17113
357000;-635;207;89;726;-17113
358000;-619;239;134;627;-17113
359000;-651;335;-41;640;-17113
360000;-699;271;79;665;-17113
361000;-699;415;-13;565;-17113
362000;-427;719;-571;519;-17113
363000;-379;607;-389;424;-17113
364000;-539;575;-384;506;-17113
365000;-443;591;-430;531;-17113
366000;-299;575;-297;642;-17113
367000;-683;287;179;641;-17113
368000;-315;591;-136;725;-17113
369000;-715;255;97;710;-17113
370000;-635;239;114;628;-17113
371000;-507;687;-575;479;-17113
372000;-619;463;-263;623;-17113
373000;-779;47;393;760;-17113
374000;-667;319;53;694;-17113
375000;-619;239;95;640;-17113
376000;-571;207;142;638;-17113
377000;-619;367;32;699;-17113
378000;-923;15;261;747;-17113
379000;-651;303;79;632;-17113
380000;-699;399;-73;584;-17113
381000;-411;431;190;915;-17113
382000;-635;335;192;642;-17113
383000;-667;447;-365;483;-17113
384000;-811;159;114;676;-17113
385000;-619;207;198;615;-17113
386000;-379;463;342;747;-17113
387000;-603;239;159;654;-17113
388000;-603;463;-46;533;-17113
389000;-667;207;202;573;-17113
390000;-603;479;365;803;-17113
391000;-651;223;167;623;-17113
392000;-699;431;-31;684;-17113
393000;-459;639;-548;461;-17113
394000;-491;687;-712;434;-17113
395000;-459;655;-370;485;-17113
396000;-379;671;-527;443;-17113
397000;-363;719;-454;456;-17113
398000;-715;335;93;637;-17113
399000;-507;655;-566;416;-17113
400000;-667;287;60;607;-17113
401000;-667;447;-475;519;-17113
402000;-651;159;200;670;-17113
403000;-667;399;-62;639;-17113
404000;-427;431;-131;739;-17113
405000;-667;303;196;596;-17113
406000;-635;207;200;673;-17113
407000;-619;255;84;679;-17113
408000;-683;303;16;640;-17113
409000;-491;687;-448;415;-17113
410000;-411;703;-442;533;-17113
411000;-683;255;70;694;-17113
412000;-635;239;16;611;-17113
413000;-411;623;-141;642;-17113
414000;-683;303;136;678;-17113
415000;-571;303;-68;501;-17113
416000;-507;559;-7;870;-17113
417000;-587;319;35;578;-17113
418000;-811;207;97;647;-17113
419000;-507;431;-281;492;-17113
420000;-379;703;-515;419;-17113
421000;-475;591;-274;514;-17113
422000;-443;447;-80;566;-17113
423000;-603;303;107;680;-17113
424000;-667;271;124;628;-17113
425000;-603;287;136;679;-17113
426000;-715;255;87;640;-17113
427000;-683;287;169;593;-17113
428000;-603;239;225;609;-17113
429000;-603;175;295;608;-17113
430000;-651;367;89;675;-17113
431000;-699;303;-13;712;-17113
432000;-603;335;168;648;-17113
433000;-491;591;-328;589;-17113
434000;-731;367;-52;706;-17113
435000;-571;399;-439;531;-17113
436000;-459;639;-520;473;-17113
437000;-427;687;-509;462;-17113
438000;-811;207;128;643;-17113
439000;-699;207;97;598;-17113
440000;-683;255;75;657;-17113
441000;-763;31;284;681;-17113
442000;-651;335;97;694;-17113
443000;-651;335;114;556;-17113
444000;-667;351;110;741;-17113
445000;-635;223;198;657;-17113
446000;-619;431;-320;578;-17113
447000;-427;463;-151;628;-17113
448000;-363;671;-425;401;-17113
449000;-491;559;-309;361;-17113
450000;-603;303;200;683;-17113
451000;-683;287;220;691;-17113
452000;-651;271;105;638;-17113
453000;-683;207;210;706;-17113
454000;-651;287;70;676;-17113
455000;-651;287;35;615;-17113
456000;-619;207;190;669;-17113
457000;-667;239;153;698;-17113
458000;-667;335;94;707;-17113
459000;-715;303;155;675;-17113
460000;-651;255;112;630;-17113
461000;-715;303;126;647;-17113
462000;-699;303;107;664;-17113
463000;-571;207;19;581;-17113
464000;-507;655;-425;414;-17113
465000;-363;719;-404;483;-17113
466000;-491;415;-195;580;-17113
467000;-619;351;-36;641;-17113
468000;-699;255;32;679;-17113
469000;-619;191;206;609;-17113
470000;-699;383;-222;671;-17113
471000;-491;511;-402;511;-17113
472000;-619;367;18;692;-17113
473000;-683;287;-2;680;-17113
474000;-667;287;85;645;-17113
475000;-667;319;6;634;-17113
476000;-619;495;-439;424;-17113
477000;-363;799;-438;419;-17113
478000;-747;143;247;640;-17113
479000;-619;207;208;659;-17113
480000;-635;271;188;593;-17113
481000;-411;607;-364;461;-17113
482000;-443;623;-407;493;-17113
483000;-811;47;370;725;-17113
484000;-731;-1;501;745;-17113
485000;-651;303;70;662;-17113
486000;-587;175;151;655;-17113
487000;-443;607;-374;517;-17113
488000;-747;319;118;696;-17113
489000;-603;303;-52;654;-17113
490000;-507;623;-548;417;-17113
491000;-587;463;301;891;-17113
492000;-715;303;124;659;-17113
493000;-427;527;-476;536;-17113
494000;-779;335;102;678;-17113
495000;-683;367;-62;652;-17113
496000;-603;255;391;885;-17113
497000;-651;239;142;681;-17113
498000;-363;383;284;814;-17113
499000;-443;703;-472;492;-17113
500000;-811;79;93;657;-17113
501000;-651;271;132;665;-17113
502000;-603;239;159;655;-17113
503000;-363;719;-401;455;-17113
504000;-795;271;99;679;-17113
505000;-635;303;-41;625;-17113
506000;-459;687;-386;416;-17113
507000;-667;271;190;632;-17113
508000;-651;111;446;723;-17113
509000;-443;591;-141;874;-17113
510000;-395;319;303;761;-17113
511000;-619;271;73;727;-17113
512000;-763;207;42;726;-17113
513000;-539;207;532;761;-17113
514000;-603;511;-733;447;-17113
515000;-667;255;-18;638;-17113
516000;-779;415;404;1036;-17113
517000;-603;255;171;628;-17113
518000;-411;623;-117;931;-17113
519000;-587;239;138;630;-17113
520000;-715;319;-2;642;-17113
521000;-411;671;-432;438;-17113
522000;-459;591;-107;621;-17113
523000;-699;511;-499;468;-17113
524000;-571;191;122;627;-17113
525000;-651;159;540;806;-17113
526000;-635;191;200;628;-17113
527000;-635;271;188;560;-17113
528000;-571;415;337;765;-17113
529000;-475;671;-431;478;-17113
530000;-699;207;89;667;-17113
531000;-363;639;-62;796;-17113
532000;-635;415;-271;570;-17113
533000;-811;143;173;686;-17113
534000;-571;655;-546;475;-17113
535000;-619;239;167;606;-17113
536000;-571;175;432;741;-17113
537000;-619;239;161;572;-17113
538000;-395;319;345;814;-17113
539000;-619;239;-102;387;-17113
540000;-939;127;116;645;-17113
541000;-699;399;-349;539;-17113
542000;-667;255;179;660;-17113
543000;-411;623;-401;457;-17113
544000;-827;79;294;665;-17113
545000;-667;255;159;655;-17113
546000;-459;575;-355;478;-17113
547000;-443;783;-448;418;-17113
548000;-491;607;-363;468;-17113
549000;-683;319;-62;629;-17113
550000;-491;607;-489;476;-17113
551000;-395;687;-564;462;-17113
552000;-491;671;-585;433;-17113
553000;-811;175;577;761;-17113
554000;-683;351;79;632;-17113
555000;-667;271;103;624;-17113
556000;-587;207;118;673;-17113
557000;-475;591;-626;406;-17113
558000;-571;511;-166;434;-17113
559000;-779;-49;333;741;-17113
560000;-683;287;190;694;-17113
561000;-651;207;103;618;-17113
562000;-443;703;-337;405;-17113
563000;-683;335;99;664;-17113
564000;-619;239;163;640;-17113
565000;-475;703;-450;336;-17113
566000;-491;623;-347;432;-17113
567000;-571;335;-16;645;-17113
568000;-603;191;153;660;-17113
569000;-635;367;-131;580;-17113
570000;-443;591;-393;474;-17113
571000;-459;719;-489;447;-17113
572000;-427;687;-564;446;-17113
573000;-587;511;-347;534;-17113
574000;-619;479;-65;577;-17113
575000;-667;287;136;696;-17113
576000;-683;431;-16;625;-17113
577000;-875;143;503;775;-17113
578000;-667;255;140;641;-17113
579000;-491;655;-556;322;-17113
580000;-779;207;105;664;-17113
581000;-683;239;146;630;-17113
582000;-779;63;294;752;-17113
583000;-635;239;208;568;-17113
584000;-555;447;483;741;-17113
585000;-699;207;190;659;-17113
586000;-427;623;-465;457;-17113
587000;-699;319;53;665;-17113
588000;-683;255;103;640;-17113
589000;-667;303;134;646;-17113
590000;-699;303;45;698;-17113
591000;-699;431;-89;702;-17113
592000;-443;687;-536;490;-17113
593000;-459;655;-515;530;-17113
594000;-475;463;-146;669;-17113
595000;-619;415;-107;507;-17113
596000;-427;687;-470;430;-17113
597000;-475;639;-407;516;-17113
598000;-379;655;-452;446;-17113
599000;-891;319;213;577;-17113
600000;-491;351;-73;700;-17113
601000;-635;191;122;613;-17113
602000;-587;271;168;684;-17113
603000;-491;271;-68;593;-17113
604000;-619;175;245;623;-17113
605000;-507;559;-355;493;-17113
606000;-571;399;-159;580;-17113
607000;-443;623;-433;490;-17113
608000;-427;591;-290;567;-17113
609000;-683;207;167;578;-17113
610000;-379;623;-536;429;-17113
611000;-459;399;121;610;-17113
612000;-683;335;179;680;-17113
613000;-603;527;-392;533;-17113
614000;-411;703;-491;393;-17113
615000;-363;447;270;962;-17113
616000;-683;335;95;609;-17113
617000;-635;527;-357;503;-17113
618000;-363;719;-448;424;-17113
619000;-843;47;427;729;-17113
620000;-683;319;60;610;-17113
621000;-667;351;-162;552;-17113
622000;-411;703;-577;416;-17113
623000;-587;335;53;711;-17113
624000;-475;511;-534;355;-17113
625000;-811;-65;333;746;-17113
626000;-635;207;188;629;-17113
627000;-683;271;82;665;-17113
628000;-459;607;-161;633;-17113
629000;-667;383;140;625;-17113
630000;-379;671;-263;364;-17113
631000;-699;303;63;754;-17113
632000;-603;591;-480;515;-17113
633000;-907;47;360;683;-17113
634000;-491;239;42;702;-17113
635000;-667;335;177;657;-17113
636000;-603;303;283;758;-17113
637000;-699;239;196;578;-17113
638000;-363;527;-57;634;-17113
639000;-699;287;204;614;-17113
640000;-571;559;-519;475;-17113
641000;-811;15;323;669;-17113
642000;-603;239;132;625;-17113
643000;-459;591;-538;434;-17113
644000;-731;271;163;619;-17113
645000;-603;271;-23;748;-17113
646000;-363;575;-183;587;-17113
647000;-683;495;-106;520;-17113
648000;-731;111;247;661;-17113
649000;-459;623;-415;323;-17113
650000;-683;463;63;684;-17113
651000;-635;319;-23;623;-17113
652000;-315;511;-94;628;-17113
653000;-699;319;45;661;-17113
654000;-651;415;-195;537;-17113
655000;-459;575;-381;565;-17113
656000;-683;271;122;624;-17113
657000;-635;431;354;868;-17113
658000;-491;463;-452;447;-17113
659000;-619;255;-73;611;-17113
660000;-667;271;188;591;-17113
661000;-699;255;70;660;-17113
662000;-475;687;-418;377;-17113
663000;-619;111;103;643;-17113
664000;-571;159;239;721;-17113
665000;-475;623;-548;566;-17113
666000;-667;367;-68;531;-17113
667000;-683;207;255;624;-17113
668000;-587;463;209;806;-17113
669000;-619;335;-374;462;-17113
670000;-715;175;153;655;-17113
671000;-795;79;220;679;-17113
672000;-443;415;319;760;-17113
673000;-475;607;-446;454;-17113
674000;-667;191;79;645;-17113
675000;-843;79;483;766;-17113
676000;-667;303;45;580;-17113
677000;-635;207;124;646;-17113
678000;-427;575;-383;585;-17113
679000;-571;175;-136;572;-17113
680000;-763;319;89;619;-17113
681000;-459;719;-527;386;-17113
682000;-699;303;56;652;-17113
683000;-795;-17;241;684;-17113
684000;-603;207;114;649;-17113
685000;-475;463;-303;512;-17113
686000;-875;159;446;670;-17113
687000;-587;239;48;645;-17113
688000;-459;703;-472;643;-17113
689000;-699;287;169;625;-17113
690000;-459;527;-546;506;-17113
691000;-715;303;97;660;-17113
692000;-603;639;-543;439;-17113
693000;-667;271;93;650;-17113
694000;-667;399;-141;579;-17113
695000;-571;111;512;773;-17113
696000;-491;719;-482;455;-17113
697000;-747;303;132;670;-17113
698000;-715;335;265;643;-17113
699000;-363;479;89;915;-17113
700000;-603;239;82;717;-17113
701000;-811;191;200;688;-17113
702000;-699;335;60;752;-17113
703000;-587;-1;210;674;-17113
704000;-619;335;337;749;-17113
705000;-667;527;-585;451;-17113
706000;-683;415;-227;459;-17113
707000;-651;207;6;657;-17113
708000;-603;271;153;624;-17113
709000;-811;239;-57;680;-17113
710000;-587;207;530;724;-17113
711000;-635;239;82;658;-17113
712000;-699;335;220;693;-17113
713000;-363;383;403;765;-17113
714000;-603;239;190;627;-17113
715000;-427;639;-443;489;-17113
716000;-683;255;241;590;-17113
717000;-779;175;126;664;-17113
718000;-811;111;107;691;-17113
719000;-395;511;-78;566;-17113
720000;-571;175;68;605;-17113
721000;-811;207;190;696;-17113
722000;-379;447;433;722;-17113
723000;-587;607;-470;450;-17113
724000;-587;351;401;737;-17113
725000;-411;463;-7;691;-17113
726000;-683;399;-376;482;-17113
727000;-699;367;95;607;-17113
728000;-459;639;-428;501;-17113
729000;-699;207;116;636;-17113
730000;-443;559;-266;408;-17113
731000;-603;255;317;640;-17113
732000;-683;335;-72;699;-17113
733000;-395;367;280;760;-17113
734000;-715;447;-171;583;-17113
735000;-683;239;159;590;-17113
736000;-651;255;54;655;-17113
737000;-683;271;204;645;-17113
738000;-571;207;6;623;-17113
739000;-523;463;404;747;-17113
740000;-923;127;257;692;-17113
741000;-427;431;402;745;-17113
742000;-523;447;-310;448;-17113
743000;-779;-1;239;670;-17113
744000;-619;335;489;763;-17113
745000;-635;431;-337;519;-17113
746000;-635;319;17;610;-17113
747000;-491;207;561;749;-17113
748000;-635;335;-26;624;-17113
749000;-491;591;-415;514;-17113
750000;-763;31;267;710;-17113
751000;-619;207;21;697;-17113
752000;-651;255;385;885;-17113
753000;-667;335;136;676;-17113
754000;-555;287;173;650;-17113
755000;-635;271;102;679;-17113
756000;-699;191;126;679;-17113
757000;-683;415;-274;519;-17113
758000;-699;255;157;659;-17113
759000;-491;463;-355;519;-17113
760000;-635;399;301;895;-17113
761000;-731;207;159;622;-17113
762000;-379;639;-480;391;-17113
763000;-363;495;-112;623;-17113
764000;-715;255;188;659;-17113
765000;-459;623;-99;803;-17113
766000;-683;239;142;592;-17113
767000;-475;639;-393;439;-17113
768000;-795;-1;315;619;-17113
769000;-667;207;288;573;-17113
770000;-411;671;-443;479;-17113
771000;-699;351;107;717;-17113
772000;-571;191;188;676;-17113
773000;-763;15;267;613;-17113
774000;-587;239;37;708;-17113
775000;-667;143;118;632;-17113
776000;-651;207;214;628;-17113
777000;-475;575;-480;519;-17113
778000;-459;703;-507;432;-17113
779000;-635;431;328;900;-17113
780000;-667;271;190;665;-17113
781000;-459;591;-504;478;-17113
782000;-779;95;354;670;-17113
783000;-571;463;-328;577;-17113
784000;-747;143;512;766;-17113
785000;-491;623;-148;624;-17113
786000;-603;207;190;578;-17113
787000;-731;-33;163;657;-17113
788000;-475;607;-430;392;-17113
789000;-587;207;204;648;-17113
790000;-699;319;134;563;-17113
791000;-779;207;53;694;-17113
792000;-363;527;180;927;-17113
793000;-443;639;-227;509;-17113
794000;-619;175;175;592;-17113
795000;-715;63;218;693;-17113
796000;-427;671;-276;619;-17113
797000;-603;207;6;699;-17113
798000;-923;207;456;705;-17113
799000;-635;207;85;743;-17113
800000;-683;399;-128;624;-17113
801000;-763;31;389;719;-17113
802000;-715;319;99;662;-17113
803000;-475;639;-391;628;-17113
804000;-635;255;206;629;-17113
805000;-331;687;-494;521;-17113
806000;-699;303;9;726;-17113
807000;-619;271;107;627;-17113
808000;-491;687;-462;460;-17113
809000;-395;575;-55;596;-17113
810000;-715;319;97;726;-17113
811000;-699;431;-381;503;-17113
812000;-795;207;32;686;-17113
813000;-651;463;-386;536;-17113
814000;-683;367;376;783;-17113
815000;-635;287;149;581;-17113
816000;-411;431;391;787;-17113
817000;-651;415;-347;429;-17113
818000;-747;207;-13;661;-17113
819000;-507;623;-433;405;-17113
820000;-699;335;200;705;-17113
821000;-459;655;-448;467;-17113
822000;-763;207;89;647;-17113
823000;-635;303;-2;671;-17113
824000;-395;447;60;680;-17113
825000;-603;207;97;624;-17113
826000;-635;367;-141;556;-17113
827000;-715;271;173;707;-17113
828000;-603;207;142;606;-17113
829000;-667;159;58;683;-17113
830000;-699;399;3;562;-17113
831000;-779;383;102;581;-17113
832000;-699;47;286;755;-17113
833000;-299;431;499;731;-17113
834000;-443;639;-276;510;-17113
835000;-555;319;85;593;-17113
836000;-763;143;97;711;-17113
837000;-587;591;-480;429;-17113
838000;-651;175;132;576;-17113
839000;-619;447;94;918;-17113
840000;-619;143;89;730;-17113
841000;-923;159;464;709;-17113
842000;-651;399;-102;564;-17113
843000;-539;511;-99;623;-17113
844000;-667;207;198;656;-17113
845000;-539;479;227;913;-17113
846000;-731;207;149;620;-17113
847000;-891;287;422;900;-17113
848000;-667;255;194;604;-17113
