Timestamp;a;b;q;d;hElAngle
127000;-5870;3903;-727;6000;-17113
128000;-5838;3807;-642;5828;-17113
129000;-5790;4015;-856;5913;-17113
130000;-5902;3839;-583;5986;-17113
131000;-5758;3887;-777;5905;-17113
132000;-6206;3247;65;6157;-17113
133000;-6062;3343;-297;6114;-17113
134000;-6302;3375;86;6170;-17113
135000;-6030;3519;-156;6075;-17113
136000;-6030;3679;-144;6136;-17113
137000;-6078;3567;-218;6212;-17113
138000;-6094;3551;-140;6096;-17113
139000;-6110;3471;-115;6124;-17113
140000;-6110;3599;-14;6101;-17113
141000;-6126;3423;168;6153;-17113
142000;-6142;3263;178;6200;-17113
143000;-6190;3439;61;6277;-17113
144000;-6094;3711;-242;6063;-17113
145000;-5998;3455;-166;6101;-17113
146000;-6030;3759;-365;5977;-17113
147000;-6206;3391;215;6173;-17113
148000;-6030;3615;-591;5942;-17113
149000;-6062;3599;-33;6116;-17113
150000;-6078;3583;-113;6097;-17113
151000;-5982;3839;-683;5930;-17113
152000;-5918;3519;-107;6155;-17113
153000;-6174;3455;33;6087;-17113
154000;-6142;3599;-570;5933;-17113
155000;-6126;3471;-185;6111;-17113
156000;-5918;3535;-218;6096;-17113
157000;-6094;3663;-330;6075;-17113
158000;-5950;3631;-199;6340;-17113
159000;-6094;3615;-56;6087;-17113
160000;-6046;3615;-117;6155;-17113
161000;-6078;3503;58;6368;-17113
162000;-6126;3583;-369;6090;-17113
163000;-6254;3327;160;6109;-17113
164000;-6062;3663;-314;6000;-17113
165000;-6030;3727;-634;5879;-17113
166000;-5998;3535;-88;6097;-17113
167000;-5822;3839;-330;6367;-17113
168000;-6046;3775;-673;5959;-17113
169000;-6062;3599;-156;6047;-17113
170000;-6206;3407;-189;6162;-17113
171000;-6110;3679;-197;6065;-17113
172000;-5966;3455;252;6177;-17113
173000;-6094;3487;-38;6083;-17113
174000;-5934;3935;-593;6047;-17113
175000;-6094;3503;-109;6149;-17113
176000;-6206;3423;-260;6177;-17113
177000;-6142;3711;-332;5935;-17113
178000;-6222;3535;-191;6079;-17113
179000;-6078;3759;-759;5884;-17113
180000;-6126;3615;-129;6097;-17113
181000;-6174;3455;-199;6128;-17113
182000;-6206;3471;-95;6170;-17113
183000;-5918;3967;-406;6250;-17113
184000;-6078;3423;-166;6032;-17113
185000;-6030;3551;-119;6066;-17113
186000;-6094;3599;-115;6070;-17113
187000;-6046;3407;226;6154;-17113
188000;-5934;3935;-763;5872;-17113
189000;-5886;3727;262;6177;-17113
190000;-5886;3951;-659;6049;-17113
191000;-6030;3455;-144;6083;-17113
192000;-6014;3487;-201;6085;-17113
193000;-6142;3471;-49;6157;-17113
194000;-5822;3631;205;6196;-17113
195000;-6078;3535;-82;6082;-17113
196000;-5934;4031;-544;6053;-17113
197000;-6110;3567;-70;5999;-17113
198000;-6014;3439;-125;6029;-17113
199000;-6094;3567;-111;6043;-17113
200000;-6094;3423;-187;6138;-17113
201000;-6062;3615;-570;5985;-17113
202000;-6126;3695;-599;5861;-17113
203000;-6078;3679;-845;5909;-17113
204000;-6062;3663;-390;5878;-17113
205000;-6014;3519;-183;6066;-17113
206000;-6030;3583;-113;6048;-17113
207000;-5982;3871;-660;5919;-17113
208000;-5966;3439;-236;6083;-17113
209000;-6110;3599;-176;6078;-17113
210000;-6046;3663;-273;6111;-17113
211000;-6190;3375;-107;6112;-17113
212000;-5886;3839;-346;6101;-17113
213000;-6046;3679;-294;5935;-17113
214000;-6126;3615;-150;6048;-17113
215000;-6062;3631;-310;6120;-17113
216000;-6030;3759;-265;5933;-17113
217000;-6030;3599;197;6234;-17113
218000;-6062;3519;-90;6098;-17113
219000;-6046;3439;217;6181;-17113
220000;-6062;3551;-109;6138;-17113
221000;-5854;3903;60;6258;-17113
222000;-6094;3759;-181;6117;-17113
223000;-6142;3871;-832;6079;-17113
224000;-6062;3487;-62;6048;-17113
225000;-6046;3535;-45;6305;-17113
226000;-6030;3647;-660;5898;-17113
227000;-6014;3487;-146;6066;-17113
228000;-6046;3567;-162;6046;-17113
229000;-5886;3887;-572;6035;-17113
230000;-6030;3535;-320;6141;-17113
231000;-6110;3647;-343;5940;-17113
232000;-6174;3263;-125;6194;-17113
233000;-6030;3711;-707;5852;-17113
234000;-6062;3471;-189;6086;-17113
235000;-6030;3503;-183;6065;-17113
236000;-6094;3695;-312;5918;-17113
237000;-6142;3615;-234;6099;-17113
238000;-6014;3519;293;6165;-17113
239000;-6062;3535;-115;6033;-17113
240000;-5886;3983;-853;5870;-17113
241000;-6094;3647;-132;6147;-17113
242000;-5998;3807;-515;5926;-17113
243000;-6174;3535;-325;6115;-17113
244000;-5886;3951;-709;5847;-17113
245000;-6142;3359;-58;6118;-17113
246000;-6014;3615;-162;6060;-17113
247000;-6222;3359;-199;6130;-17113
248000;-6094;3583;-170;6089;-17113
249000;-6190;3407;-144;6073;-17113
250000;-5998;3583;-312;6011;-17113
251000;-6094;3551;-191;6060;-17113
252000;-6110;3263;173;6069;-17113
253000;-6094;3631;-172;6063;-17113
254000;-6046;3679;-168;6136;-17113
255000;-6414;3375;195;6213;-17113
256000;-6126;3535;-152;6097;-17113
257000;-5982;3807;-618;5980;-17113
258000;-6398;3455;141;6216;-17113
259000;-6094;3567;-138;6080;-17113
260000;-5902;3951;-702;5813;-17113
261000;-6126;3631;-72;6056;-17113
262000;-5822;3903;-741;6073;-17113
263000;-6142;3455;-238;6092;-17113
264000;-6030;3695;-285;6355;-17113
265000;-6046;3439;-224;6119;-17113
266000;-6062;3535;-189;6094;-17113
267000;-6110;3599;-746;5956;-17113
268000;-6110;3503;-134;6046;-17113
269000;-6078;3311;111;6099;-17113
270000;-5822;3727;178;6155;-17113
271000;-6078;3663;-361;5939;-17113
272000;-6110;3471;-170;6047;-17113
273000;-5822;3775;-718;6054;-17113
274000;-6030;3615;-162;6101;-17113
275000;-6062;3695;-244;6047;-17113
276000;-6014;3487;131;6118;-17113
277000;-6046;3647;-433;6104;-17113
278000;-5822;3823;-425;5974;-17113
279000;-6158;3631;-199;6165;-17113
280000;-6078;3471;-49;6048;-17113
281000;-5934;4031;-835;5857;-17113
282000;-5790;3711;-566;5934;-17113
283000;-5822;3855;-830;5912;-17113
284000;-5886;3967;-692;5882;-17113
285000;-6030;3695;-253;6323;-17113
286000;-6158;3311;160;6205;-17113
287000;-6062;3455;189;6210;-17113
288000;-6222;3439;234;6208;-17113
289000;-6206;3343;115;6197;-17113
290000;-6302;3439;252;6075;-17113
291000;-6142;3519;-88;6129;-17113
292000;-6030;3567;-246;6092;-17113
293000;-5806;3791;-564;6055;-17113
294000;-6158;3567;-197;6133;-17113
295000;-6094;3567;-201;6099;-17113
296000;-6094;3503;-129;6026;-17113
297000;-6078;3599;-236;6134;-17113
298000;-5806;3775;-581;5856;-17113
299000;-6110;3631;-170;6047;-17113
300000;-5870;3791;-427;6033;-17113
301000;-6222;3567;-199;6119;-17113
302000;-5918;3855;-570;5898;-17113
303000;-6062;3455;-6;6332;-17113
304000;-6078;3567;-105;6093;-17113
305000;-6014;3471;-125;6031;-17113
306000;-6062;3503;-77;6056;-17113
307000;-6078;3615;-380;6044;-17113
308000;-5838;3871;-620;5911;-17113
309000;-5934;3583;-351;6063;-17113
310000;-5982;3727;-415;6017;-17113
311000;-6078;3471;-197;6124;-17113
312000;-6126;3423;-14;6074;-17113
313000;-6142;3439;-88;6088;-17113
314000;-6014;3567;-107;6103;-17113
315000;-6030;3647;58;6243;-17113
316000;-6126;3647;-97;6051;-17113
317000;-6078;3423;-119;5999;-17113
318000;-6094;3535;-70;6084;-17113
319000;-6046;3535;-138;6045;-17113
320000;-6126;3679;-388;5938;-17113
321000;-6078;3631;-205;6116;-17113
322000;-6030;3711;-738;5933;-17113
323000;-6062;3663;-396;6008;-17113
324000;-6334;3327;-29;6151;-17113
325000;-6094;3503;-47;6110;-17113
326000;-6062;3583;-144;6091;-17113
327000;-6078;3599;-168;6047;-17113
328000;-5982;3439;-181;6069;-17113
329000;-5886;3999;-714;5897;-17113
330000;-6046;3631;-226;6109;-17113
331000;-6046;3567;-195;6047;-17113
332000;-6222;3279;215;6183;-17113
333000;-6078;3519;-93;5969;-17113
334000;-6062;3711;-292;6145;-17113
335000;-6062;3615;-172;6046;-17113
336000;-6094;3679;-154;6068;-17113
337000;-5902;3903;-704;5939;-17113
338000;-6094;3535;-113;6082;-17113
339000;-6142;3743;-468;6005;-17113
340000;-5902;3887;-562;5898;-17113
341000;-6094;3743;-367;6047;-17113
342000;-6046;3743;-146;6109;-17113
343000;-5934;3727;-717;5974;-17113
344000;-5774;3839;-422;6048;-17113
345000;-6190;3407;37;6137;-17113
346000;-6014;3503;-386;6010;-17113
347000;-6046;3535;-115;6153;-17113
348000;-6030;3423;-228;6079;-17113
349000;-6030;3695;-382;5966;-17113
350000;-5950;3455;-43;6211;-17113
351000;-6206;3295;195;6155;-17113
352000;-6110;3487;-207;6063;-17113
353000;-6110;3567;-205;6119;-17113
354000;-6062;3567;-154;6058;-17113
355000;-6062;3487;-106;6064;-17113
356000;-6094;3583;-107;6026;-17113
357000;-5838;3903;-531;5856;-17113
358000;-6302;3311;139;6082;-17113
359000;-6078;3535;-197;6085;-17113
360000;-5838;3919;-603;6037;-17113
361000;-6046;3535;-166;6158;-17113
362000;-6046;3551;-76;6045;-17113
363000;-5918;3967;-771;5943;-17113
364000;-6238;3407;55;6115;-17113
365000;-6110;3567;-246;6155;-17113
366000;-6078;3503;-117;6019;-17113
367000;-5742;3711;-296;6192;-17113
368000;-6062;3519;-310;6106;-17113
369000;-6030;3583;-144;6168;-17113
370000;-6030;3695;-720;5902;-17113
371000;-6110;3503;-312;6028;-17113
372000;-6222;3375;18;6187;-17113
373000;-6126;3551;-181;6124;-17113
374000;-6030;3407;-199;6064;-17113
375000;-5806;3951;-673;6010;-17113
376000;-6094;3503;-202;6131;-17113
377000;-6094;3583;-72;6078;-17113
378000;-6126;3519;-234;6018;-17113
379000;-6094;3615;-90;6098;-17113
380000;-6126;3663;-339;6107;-17113
381000;-6158;3471;129;6150;-17113
382000;-6030;3567;-278;6134;-17113
383000;-5822;3727;-406;6359;-17113
384000;-6158;3311;14;6133;-17113
385000;-6046;3567;-51;6099;-17113
386000;-6062;3535;-224;6078;-17113
387000;-6110;3535;-174;6109;-17113
388000;-5982;3615;-339;6135;-17113
389000;-6078;3407;-263;6152;-17113
390000;-5950;3967;-780;5933;-17113
391000;-6110;3567;-236;6129;-17113
392000;-5694;3903;-775;5859;-17113
393000;-6030;3535;-197;6063;-17113
394000;-5870;3919;-406;6193;-17113
395000;-6110;3583;-244;6135;-17113
396000;-5902;4015;-724;5928;-17113
397000;-6062;3599;-144;6012;-17113
398000;-5854;3775;-367;6104;-17113
399000;-6046;3519;-117;6110;-17113
400000;-5822;3807;-334;6358;-17113
401000;-6030;3439;-111;6072;-17113
402000;-5902;3967;-827;5924;-17113
403000;-6094;3455;-228;6096;-17113
404000;-6030;3471;-88;6048;-17113
405000;-6062;3535;-51;6101;-17113
406000;-6062;3551;-127;6084;-17113
407000;-6030;3631;-336;5981;-17113
408000;-5934;3759;-412;5828;-17113
409000;-6238;3583;97;6355;-17113
410000;-6062;3663;-216;5935;-17113
411000;-6190;3391;119;6097;-17113
412000;-5854;3951;-824;5823;-17113
413000;-6382;3455;59;6197;-17113
414000;-6110;3487;-109;6063;-17113
415000;-6206;3423;-199;6094;-17113
416000;-5966;3855;-523;5929;-17113
417000;-6158;3567;-181;6032;-17113
418000;-5934;3951;-749;6016;-17113
419000;-6094;3471;-224;6134;-17113
420000;-6238;3407;92;6156;-17113
421000;-5982;3999;-687;6102;-17113
422000;-5998;3487;-164;6149;-17113
423000;-6126;3551;-164;6093;-17113
424000;-6174;3439;-189;6160;-17113
425000;-5966;3455;-111;6056;-17113
426000;-6350;3391;86;6216;-17113
427000;-6014;3535;-162;6153;-17113
428000;-6094;3647;-263;6113;-17113
429000;-6126;3631;-158;6085;-17113
430000;-6126;3647;-357;6120;-17113
431000;-5758;3935;-659;5965;-17113
432000;-6126;3503;-154;6063;-17113
433000;-6078;3759;-570;5892;-17113
434000;-6302;3263;-2;6091;-17113
435000;-6046;3471;-107;6079;-17113
436000;-6126;3519;-41;6076;-17113
437000;-5998;3455;-80;6060;-17113
438000;-6062;3519;-271;6119;-17113
439000;-6030;3503;-36;6080;-17113
440000;-6078;3567;-176;6063;-17113
441000;-6062;3503;-127;6096;-17113
442000;-6046;3567;-80;6085;-17113
443000;-6142;3727;-253;6042;-17113
444000;-6030;3567;-11;6092;-17113
445000;-6046;3551;-146;6091;-17113
446000;-6046;3519;-283;6154;-17113
447000;-6030;3535;-65;6048;-17113
448000;-5950;3871;-634;5967;-17113
449000;-5806;3967;-810;5945;-17113
450000;-5838;3839;-655;5837;-17113
451000;-6046;3695;-158;6104;-17113
452000;-6062;3439;-211;6124;-17113
453000;-6126;3503;-111;6085;-17113
454000;-5870;3935;-951;5933;-17113
455000;-5982;3903;-585;5851;-17113
456000;-5790;3871;-594;5801;-17113
457000;-5854;3967;-692;5961;-17113
458000;-6062;3391;-93;6014;-17113
459000;-6046;3487;0;6065;-17113
460000;-6014;3455;-220;6060;-17113
461000;-6094;3631;-179;6139;-17113
462000;-6046;3647;-445;6060;-17113
463000;-5822;3967;-759;5877;-17113
464000;-6046;3583;35;6207;-17113
465000;-6222;3327;262;6217;-17113
466000;-6142;3359;234;6202;-17113
467000;-6382;3471;88;6267;-17113
468000;-6014;3503;-115;6093;-17113
469000;-5886;3775;-640;5992;-17113
470000;-6110;3503;-60;6104;-17113
471000;-6046;3519;-174;6091;-17113
472000;-5950;3999;-730;5864;-17113
473000;-6062;3583;-189;6116;-17113
474000;-5982;3455;-67;6051;-17113
475000;-6030;3615;-148;6065;-17113
476000;-6350;3359;236;6197;-17113
477000;-5998;3487;-132;6065;-17113
478000;-5870;3599;49;6135;-17113
479000;-6110;3519;-68;6094;-17113
480000;-6046;3423;-80;6038;-17113
481000;-5822;3727;-386;6354;-17113
482000;-6078;3487;-320;6133;-17113
483000;-6206;3487;-152;6110;-17113
484000;-6110;3663;-435;5902;-17113
485000;-6094;3615;-142;6133;-17113
486000;-6046;3567;4;6058;-17113
487000;-6094;3631;-162;6075;-17113
488000;-6046;3487;-127;6046;-17113
489000;-6126;3519;-146;6080;-17113
490000;-6046;3759;-236;6026;-17113
491000;-5822;3743;-727;5930;-17113
492000;-6046;3455;-101;5999;-17113
493000;-6030;3503;-51;6097;-17113
494000;-6030;3631;-170;6141;-17113
495000;-6094;3631;-349;6083;-17113
496000;-5902;3535;180;6214;-17113
497000;-6030;3535;-109;6106;-17113
498000;-5822;3935;-429;6161;-17113
499000;-6078;3567;-111;6088;-17113
500000;-6030;3519;-80;6103;-17113
501000;-5774;3791;-273;6220;-17113
502000;-6142;3567;-201;6056;-17113
503000;-5886;3951;-790;5851;-17113
504000;-6078;3423;-246;6079;-17113
505000;-5838;3935;-718;6068;-17113
506000;-6030;3503;-84;5967;-17113
507000;-5806;3903;-669;6053;-17113
508000;-6062;3503;-181;6156;-17113
509000;-6142;3567;-99;6096;-17113
510000;-6046;3535;-136;6018;-17113
511000;-5966;3503;-140;6355;-17113
512000;-6030;3551;-153;6092;-17113
513000;-6014;3423;-201;6106;-17113
514000;-5806;4015;-782;5933;-17113
515000;-5758;3839;-736;5909;-17113
516000;-6222;3263;37;6121;-17113
517000;-6014;3471;-117;6064;-17113
518000;-6046;3551;-177;5940;-17113
519000;-6366;3423;143;6190;-17113
520000;-5982;3535;-117;6095;-17113
521000;-6142;3519;-162;6128;-17113
522000;-6094;3663;-709;5976;-17113
523000;-6158;3551;-174;6047;-17113
524000;-5838;3727;-310;6250;-17113
525000;-6046;3439;-218;6119;-17113
526000;-5934;3919;-681;6042;-17113
527000;-6030;3599;-199;6017;-17113
528000;-6110;3583;-150;6087;-17113
529000;-6030;3535;59;6109;-17113
530000;-6014;3887;-640;6015;-17113
531000;-6030;3519;-58;6149;-17113
532000;-6206;3343;-179;6109;-17113
533000;-6110;3679;-343;5943;-17113
534000;-6046;3487;-82;6075;-17113
535000;-5838;3935;-751;5826;-17113
536000;-6078;3519;-172;6125;-17113
537000;-6078;3471;-62;6196;-17113
538000;-6014;3487;-93;6013;-17113
539000;-5982;3407;168;6094;-17113
540000;-5966;3839;-517;5944;-17113
541000;-6302;3487;53;6211;-17113
542000;-6014;3535;-218;6109;-17113
543000;-6030;3519;-107;6027;-17113
544000;-6270;3455;-181;6088;-17113
545000;-6030;3583;180;6170;-17113
546000;-5998;3791;-889;5852;-17113
547000;-6110;3615;-152;6079;-17113
548000;-5838;3663;181;6187;-17113
549000;-6046;3487;-70;6058;-17113
550000;-5886;3919;-495;6067;-17113
551000;-6094;3503;-53;6012;-17113
552000;-6110;3615;-170;6079;-17113
553000;-5822;3887;-745;5852;-17113
554000;-6110;3519;-121;6130;-17113
555000;-6046;3647;-764;6004;-17113
556000;-6110;3615;-121;6179;-17113
557000;-6014;3839;-793;5938;-17113
558000;-5982;3407;-33;6064;-17113
559000;-6174;3567;-187;6047;-17113
560000;-6206;3295;4;6135;-17113
561000;-5998;3887;-636;5902;-17113
562000;-6062;3519;-77;6139;-17113
563000;-5790;3727;-425;6055;-17113
564000;-6110;3615;-99;6138;-17113
565000;-5806;3871;-447;6344;-17113
566000;-6062;3423;-191;6101;-17113
567000;-6286;3311;288;6159;-17113
568000;-6142;3711;-766;5897;-17113
569000;-6030;3599;-302;5929;-17113
570000;-6078;3519;-88;6089;-17113
571000;-6190;3279;-19;6117;-17113
572000;-5774;3759;-317;6213;-17113
573000;-6014;3391;-201;6070;-17113
574000;-5790;3775;-369;6119;-17113
575000;-5998;3423;-119;6043;-17113
576000;-6190;3503;-60;6120;-17113
577000;-5918;3455;236;6138;-17113
578000;-6110;3695;-294;5949;-17113
579000;-6110;3567;-215;6032;-17113
580000;-5838;3647;132;6217;-17113
581000;-6094;3647;-655;5848;-17113
582000;-6062;3535;-125;6078;-17113
583000;-5822;3695;-325;6293;-17113
584000;-6062;3455;-111;6075;-17113
585000;-6222;3311;-97;6063;-17113
586000;-5870;4031;-720;5864;-17113
587000;-6126;3551;-154;6092;-17113
588000;-5822;3759;-302;6305;-17113
589000;-6046;3423;-289;6152;-17113
590000;-5934;3983;-699;5945;-17113
591000;-6014;3615;60;6258;-17113
592000;-6030;3519;-134;6119;-17113
593000;-5806;3935;-738;5925;-17113
594000;-6078;3471;-119;6091;-17113
595000;-6094;3487;-19;6047;-17113
596000;-5838;3727;-281;6280;-17113
597000;-6078;3599;-183;6094;-17113
598000;-6062;3487;-246;6133;-17113
599000;-6014;3487;-172;6157;-17113
600000;-6270;3535;139;6201;-17113
601000;-5998;3439;-82;6027;-17113
602000;-5886;3919;-714;5889;-17113
603000;-6110;3503;-322;6114;-17113
604000;-6014;3551;-62;6109;-17113
605000;-6078;3503;-168;6111;-17113
606000;-5966;3935;-829;5820;-17113
607000;-6094;3455;-199;6097;-17113
608000;-6030;3663;-341;5947;-17113
609000;-6030;3407;-307;6013;-17113
610000;-6062;3455;-85;6149;-17113
611000;-6110;3359;-154;6079;-17113
612000;-6382;3279;77;6152;-17113
613000;-6110;3583;-154;6109;-17113
614000;-6206;3327;55;6084;-17113
615000;-6046;3695;-638;5971;-17113
616000;-6110;3791;-554;5866;-17113
617000;-6078;3439;-164;5987;-17113
618000;-6014;3407;-250;6044;-17113
619000;-5998;3503;-146;6138;-17113
620000;-6158;3455;-134;6130;-17113
621000;-5902;3903;-597;6076;-17113
622000;-6062;3535;-93;6129;-17113
623000;-6110;3455;-170;6024;-17113
624000;-6062;3503;-48;6119;-17113
625000;-6142;3583;-197;6063;-17113
626000;-5822;3807;-386;6370;-17113
627000;-6030;3647;-205;5985;-17113
628000;-6094;3551;-72;6138;-17113
629000;-6094;3503;-111;6046;-17113
630000;-6158;3567;-134;6076;-17113
631000;-6174;3359;27;6133;-17113
632000;-6126;3743;-351;5948;-17113
633000;-6030;3503;-140;6029;-17113
634000;-6206;3439;-179;6149;-17113
635000;-5822;3855;117;6220;-17113
636000;-6046;3663;-224;5988;-17113
637000;-6030;3551;-189;6182;-17113
638000;-5854;3839;-503;6062;-17113
639000;-6078;3535;-107;6104;-17113
640000;-6094;3695;-466;6047;-17113
641000;-5806;3871;-663;6074;-17113
642000;-6062;3583;-205;6109;-17113
643000;-5982;3775;-429;5957;-17113
644000;-5998;3711;-91;6121;-17113
645000;-6078;3535;-119;6064;-17113
646000;-6078;3679;-234;6053;-17113
647000;-6046;3535;65;6230;-17113
648000;-6078;3503;-90;6093;-17113
649000;-6062;3487;-97;6077;-17113
650000;-6142;3743;-369;6049;-17113
651000;-6046;3743;-371;6281;-17113
652000;-6222;3247;84;6169;-17113
653000;-6238;3295;307;6202;-17113
654000;-6094;3551;-179;6064;-17113
655000;-6030;3615;-199;6044;-17113
656000;-6110;3599;-189;6017;-17113
657000;-5742;3663;-18;6360;-17113
658000;-6030;3583;-70;6075;-17113
659000;-5998;3615;-121;6060;-17113
660000;-6366;3247;76;6141;-17113
661000;-6030;3471;-56;6063;-17113
662000;-5806;3743;-408;6061;-17113
663000;-6222;3455;135;6224;-17113
664000;-6078;3503;-129;6112;-17113
665000;-6030;3519;-82;6096;-17113
666000;-5966;3839;-756;5892;-17113
667000;-6190;3567;-172;6120;-17113
668000;-6030;3759;-941;5940;-17113
669000;-6046;3519;-242;6128;-17113
670000;-6030;3695;-579;5842;-17113
671000;-6174;3279;252;6150;-17113
672000;-6078;3535;-294;6045;-17113
673000;-6062;3615;-162;6130;-17113
674000;-5886;3439;-41;6197;-17113
675000;-6078;3535;-72;6012;-17113
676000;-6030;3615;-386;6083;-17113
677000;-6110;3551;-136;6078;-17113
678000;-6142;3423;-88;6091;-17113
679000;-6078;3455;-125;6147;-17113
680000;-5982;3455;31;6225;-17113
681000;-6158;3455;-189;6123;-17113
682000;-6062;3487;-105;6078;-17113
683000;-6126;3679;-234;6150;-17113
684000;-5902;3455;277;6197;-17113
685000;-6094;3679;-39;6108;-17113
686000;-6062;3487;-203;6009;-17113
687000;-5998;3679;-255;6062;-17113
688000;-6014;3535;124;6342;-17113
689000;-6334;3311;247;6159;-17113
690000;-6062;3535;-271;6084;-17113
691000;-6222;3455;-14;6130;-17113
692000;-6062;3487;-248;6066;-17113
693000;-6334;3455;6;6337;-17113
694000;-6078;3567;-47;6084;-17113
695000;-6094;3583;-144;6129;-17113
696000;-6030;3695;-351;5945;-17113
697000;-6110;3551;-109;6129;-17113
698000;-6046;3455;-99;6028;-17113
699000;-5966;3823;-544;5887;-17113
700000;-6334;3407;39;6274;-17113
701000;-6302;3519;-493;6220;-17113
702000;-6078;3519;-246;6094;-17113
