Timestamp;a;b;q;d;hElAngle
62000;-934;475;35;967;-17113
63000;-998;539;18;1000;-17113
64000;-854;619;-289;810;-17113
65000;-726;731;-365;876;-17113
66000;-758;667;-338;784;-17113
67000;-854;667;-201;884;-17113
68000;-950;507;50;911;-17113
69000;-742;875;-505;674;-17113
70000;-950;363;438;1078;-17113
71000;-918;555;-10;882;-17113
72000;-934;587;-144;771;-17113
73000;-710;907;-574;777;-17113
74000;-902;443;16;957;-17113
75000;-902;587;-199;998;-17113
76000;-742;923;-601;703;-17113
77000;-950;539;-21;969;-17113
78000;-854;603;-181;866;-17113
79000;-774;859;-618;787;-17113
80000;-774;843;-644;804;-17113
81000;-742;731;-334;883;-17113
82000;-886;603;-149;944;-17113
83000;-902;491;136;917;-17113
84000;-918;459;-65;927;-17113
85000;-886;395;180;897;-17113
86000;-950;539;8;966;-17113
87000;-950;491;-64;907;-17113
88000;-950;683;97;943;-17113
89000;-918;411;57;897;-17113
90000;-934;667;-170;967;-17113
91000;-934;427;460;1032;-17113
92000;-966;411;27;903;-17113
93000;-870;379;77;865;-17113
94000;-902;603;-113;981;-17113
95000;-790;427;106;914;-17113
96000;-886;731;-172;1187;-17113
97000;-982;443;153;927;-17113
98000;-918;507;-8;972;-17113
99000;-1062;475;298;1051;-17113
100000;-886;459;22;976;-17113
101000;-918;459;53;915;-17113
102000;-998;571;-228;963;-17113
103000;-774;795;-577;747;-17113
104000;-758;923;-488;788;-17113
105000;-662;843;-554;753;-17113
106000;-694;907;-599;763;-17113
107000;-742;635;242;1028;-17113
108000;-886;619;74;948;-17113
109000;-902;395;-29;967;-17113
110000;-902;619;338;1219;-17113
111000;-966;491;-8;998;-17113
112000;-886;443;-26;983;-17113
113000;-870;651;-201;897;-17113
114000;-694;875;-480;720;-17113
115000;-614;683;-189;930;-17113
116000;-918;491;13;979;-17113
117000;-966;443;42;847;-17113
118000;-774;875;-589;762;-17113
119000;-854;715;-201;851;-17113
120000;-806;571;-585;818;-17113
121000;-806;795;-529;792;-17113
122000;-726;667;-209;893;-17113
123000;-854;427;134;803;-17113
124000;-966;395;77;883;-17113
125000;-886;427;151;927;-17113
126000;-774;859;-495;763;-17113
127000;-710;795;-484;720;-17113
128000;-774;747;-437;799;-17113
129000;-982;587;-51;969;-17113
130000;-854;747;-154;867;-17113
131000;-742;827;-657;726;-17113
132000;-790;619;-131;945;-17113
133000;-1030;587;-37;998;-17113
134000;-758;651;-218;974;-17113
135000;-854;811;-702;703;-17113
136000;-1238;395;228;1061;-17113
137000;-982;475;67;881;-17113
138000;-918;619;-328;753;-17113
139000;-1110;331;155;974;-17113
140000;-918;411;82;929;-17113
141000;-758;811;-638;705;-17113
142000;-742;395;495;1034;-17113
143000;-966;635;-363;769;-17113
144000;-902;571;16;898;-17113
145000;-726;811;-164;1205;-17113
146000;-902;459;153;915;-17113
147000;-1030;315;87;964;-17113
148000;-806;811;-531;808;-17113
149000;-918;491;-56;965;-17113
150000;-854;427;71;881;-17113
151000;-998;427;82;883;-17113
152000;-694;811;-220;1102;-17113
153000;-918;459;79;883;-17113
154000;-758;843;-657;671;-17113
155000;-966;475;61;884;-17113
156000;-630;699;270;1097;-17113
157000;-886;507;77;865;-17113
158000;-742;859;-561;717;-17113
159000;-982;347;128;910;-17113
160000;-902;443;-70;915;-17113
161000;-758;875;-542;761;-17113
162000;-934;523;39;981;-17113
163000;-774;939;-298;738;-17113
164000;-934;379;-19;1014;-17113
165000;-1046;363;116;929;-17113
166000;-998;555;-43;942;-17113
167000;-678;859;-521;763;-17113
168000;-982;523;29;983;-17113
169000;-758;907;-529;910;-17113
170000;-886;427;79;892;-17113
171000;-774;811;-486;746;-17113
172000;-998;539;13;900;-17113
173000;-886;619;-152;945;-17113
174000;-710;811;-665;789;-17113
175000;-902;475;25;1000;-17113
176000;-710;747;-796;782;-17113
177000;-918;555;29;965;-17113
178000;-678;875;-589;701;-17113
179000;-1014;443;128;913;-17113
180000;-902;443;106;833;-17113
181000;-886;555;-261;898;-17113
182000;-774;731;-456;771;-17113
183000;-854;555;275;1043;-17113
184000;-918;475;45;929;-17113
185000;-934;571;-152;804;-17113
186000;-742;939;-659;737;-17113
187000;-694;603;-183;869;-17113
188000;-854;683;-495;719;-17113
189000;-662;827;-583;804;-17113
190000;-886;683;-29;902;-17113
191000;-646;891;-587;822;-17113
192000;-1174;347;422;1056;-17113
193000;-998;587;29;846;-17113
194000;-854;459;118;882;-17113
195000;-902;683;-464;738;-17113
196000;-982;555;18;954;-17113
197000;-918;379;22;928;-17113
198000;-630;795;-201;904;-17113
199000;-934;523;8;1013;-17113
200000;-886;507;-17;911;-17113
201000;-726;891;-532;684;-17113
202000;-950;491;-68;929;-17113
203000;-982;523;-90;985;-17113
204000;-742;907;-618;717;-17113
205000;-966;491;76;933;-17113
206000;-966;571;-115;971;-17113
207000;-1094;523;369;1039;-17113
208000;-870;475;126;883;-17113
209000;-726;827;-620;766;-17113
210000;-966;523;69;896;-17113
211000;-726;859;-283;737;-17113
212000;-934;443;64;884;-17113
213000;-902;491;87;916;-17113
214000;-1030;651;-289;789;-17113
215000;-966;411;61;979;-17113
216000;-918;491;106;898;-17113
217000;-726;875;-609;707;-17113
218000;-1222;283;251;1000;-17113
219000;-886;411;-84;926;-17113
220000;-694;795;-490;712;-17113
221000;-758;747;-324;839;-17113
222000;-982;619;-160;779;-17113
223000;-822;891;-622;700;-17113
224000;-854;827;-78;1206;-17113
225000;-886;443;112;864;-17113
226000;-694;939;-531;775;-17113
227000;-1062;459;82;997;-17113
228000;-822;843;-419;790;-17113
229000;-998;379;97;1008;-17113
230000;-950;587;85;882;-17113
231000;-918;347;59;898;-17113
232000;-854;635;-164;1003;-17113
233000;-790;747;-257;835;-17113
234000;-918;523;35;939;-17113
235000;-902;459;-133;879;-17113
236000;-774;827;-503;738;-17113
237000;-918;523;-27;953;-17113
238000;-934;379;84;928;-17113
239000;-854;427;114;867;-17113
240000;-966;427;-15;900;-17113
241000;-950;523;307;1050;-17113
242000;-854;555;-306;898;-17113
243000;-870;667;-201;898;-17113
244000;-774;699;-88;828;-17113
245000;-790;731;-201;774;-17113
246000;-774;875;-572;779;-17113
247000;-1014;443;391;1043;-17113
248000;-1062;475;99;915;-17113
249000;-822;603;-206;826;-17113
250000;-982;587;10;947;-17113
251000;-854;635;-632;744;-17113
252000;-854;475;97;903;-17113
253000;-886;411;346;1020;-17113
254000;-774;827;-599;807;-17113
255000;-934;427;-95;943;-17113
256000;-1014;491;114;911;-17113
257000;-710;651;195;1061;-17113
258000;-758;923;-558;899;-17113
259000;-646;923;246;1033;-17113
260000;-1158;411;290;946;-17113
261000;-726;651;175;856;-17113
262000;-662;907;-551;915;-17113
263000;-854;939;-522;697;-17113
264000;-918;411;-47;912;-17113
265000;-902;395;-88;1002;-17113
266000;-934;491;8;966;-17113
267000;-742;811;-125;1283;-17113
268000;-934;491;3;810;-17113
269000;-646;811;-326;870;-17113
270000;-982;555;-21;984;-17113
271000;-902;459;48;897;-17113
272000;-662;923;-560;689;-17113
273000;-726;811;-355;881;-17113
274000;-966;475;-4;896;-17113
275000;-774;891;-591;716;-17113
276000;-662;875;-503;710;-17113
277000;-918;459;258;934;-17113
278000;-950;267;136;984;-17113
279000;-998;427;55;913;-17113
280000;-854;443;87;915;-17113
281000;-854;683;285;1043;-17113
282000;-966;635;-284;798;-17113
283000;-998;395;-12;1013;-17113
284000;-758;859;-39;1143;-17113
285000;-870;411;327;943;-17113
286000;-854;715;-484;763;-17113
287000;-982;539;11;893;-17113
288000;-646;747;-228;1155;-17113
289000;-662;891;-353;915;-17113
290000;-726;955;-287;1106;-17113
291000;-774;923;-486;679;-17113
292000;-870;459;-201;834;-17113
293000;-966;379;42;957;-17113
294000;-918;459;-423;783;-17113
295000;-998;347;192;929;-17113
296000;-982;587;16;929;-17113
297000;-918;427;69;897;-17113
298000;-950;507;-25;1016;-17113
299000;-918;427;69;850;-17113
300000;-966;539;-35;986;-17113
301000;-630;667;-201;1205;-17113
302000;-902;443;38;881;-17113
303000;-742;923;-525;692;-17113
304000;-662;923;-560;715;-17113
305000;-1190;363;189;928;-17113
306000;-662;699;232;1060;-17113
307000;-854;843;-562;762;-17113
308000;-886;587;-266;869;-17113
309000;-982;523;8;881;-17113
310000;-646;619;-166;1053;-17113
311000;-806;875;-238;885;-17113
312000;-710;651;487;985;-17113
313000;-646;827;-436;903;-17113
314000;-950;619;-447;734;-17113
315000;-854;427;-113;985;-17113
316000;-998;491;35;952;-17113
317000;-742;619;-410;771;-17113
318000;-1222;411;431;1179;-17113
319000;-934;571;-6;1013;-17113
320000;-662;843;-228;915;-17113
321000;-934;299;97;901;-17113
322000;-1238;331;288;862;-17113
323000;-870;843;-505;760;-17113
324000;-918;619;-548;657;-17113
325000;-726;907;-486;635;-17113
326000;-774;827;-113;1233;-17113
327000;-870;411;59;888;-17113
328000;-758;843;-622;763;-17113
329000;-646;795;-222;866;-17113
330000;-998;507;40;919;-17113
331000;-1206;427;329;1025;-17113
332000;-902;555;-213;899;-17113
333000;-886;539;-27;1026;-17113
334000;-870;763;-505;761;-17113
335000;-918;443;50;870;-17113
336000;-1222;331;317;985;-17113
337000;-902;731;-289;904;-17113
338000;-950;459;-131;948;-17113
339000;-646;827;-546;707;-17113
340000;-918;427;53;947;-17113
341000;-726;667;207;917;-17113
342000;-918;523;-230;825;-17113
343000;-982;459;106;906;-17113
344000;-902;571;-183;842;-17113
345000;-966;443;32;859;-17113
346000;-1014;619;-456;654;-17113
347000;-902;603;-408;763;-17113
348000;-966;651;-503;807;-17113
349000;-966;411;40;915;-17113
350000;-1014;427;25;948;-17113
351000;-838;779;-521;763;-17113
352000;-934;443;89;851;-17113
353000;-950;523;-39;984;-17113
354000;-806;843;-579;758;-17113
355000;-934;603;-54;981;-17113
356000;-886;779;-618;766;-17113
357000;-886;651;-408;690;-17113
358000;-934;635;-367;808;-17113
359000;-950;475;89;869;-17113
360000;-742;827;-257;981;-17113
361000;-902;443;89;871;-17113
362000;-1206;395;325;968;-17113
363000;-870;827;-554;676;-17113
364000;-998;587;-162;798;-17113
365000;-902;555;234;1038;-17113
366000;-886;427;116;1024;-17113
367000;-726;811;-189;944;-17113
368000;-902;443;-17;986;-17113
369000;-726;747;-460;807;-17113
370000;-1014;363;-29;981;-17113
371000;-742;795;-677;739;-17113
372000;-1078;427;136;948;-17113
373000;-934;539;-419;678;-17113
374000;-886;667;-505;733;-17113
375000;-838;411;-10;948;-17113
376000;-934;555;128;932;-17113
377000;-1222;203;223;927;-17113
378000;-854;715;-618;702;-17113
379000;-870;731;-683;778;-17113
380000;-870;395;114;921;-17113
381000;-934;443;-8;967;-17113
382000;-758;747;-511;790;-17113
383000;-902;379;59;794;-17113
384000;-1078;363;-33;1013;-17113
385000;-726;859;-636;838;-17113
386000;-886;507;87;948;-17113
387000;-1110;171;153;884;-17113
388000;-902;683;-583;706;-17113
389000;-950;571;-2;962;-17113
390000;-614;795;-164;1020;-17113
391000;-870;619;-353;798;-17113
392000;-918;427;29;939;-17113
393000;-870;475;-252;804;-17113
394000;-966;523;-2;897;-17113
395000;-998;491;25;898;-17113
396000;-710;955;-665;720;-17113
397000;-950;411;50;944;-17113
398000;-950;411;-15;949;-17113
399000;-742;619;217;1056;-17113
400000;-758;635;242;1063;-17113
401000;-870;459;83;883;-17113
402000;-1190;171;401;1058;-17113
403000;-918;571;-209;769;-17113
404000;-934;395;85;906;-17113
405000;-902;539;-47;952;-17113
406000;-758;859;-531;743;-17113
407000;-934;475;-220;728;-17113
408000;-886;587;-183;813;-17113
409000;-966;491;59;897;-17113
410000;-694;859;-160;1133;-17113
411000;-902;491;-183;753;-17113
412000;-902;475;37;1010;-17113
413000;-854;347;202;914;-17113
414000;-678;811;-181;891;-17113
415000;-982;619;-203;803;-17113
416000;-918;443;64;997;-17113
417000;-758;859;-475;898;-17113
418000;-934;411;116;916;-17113
419000;-662;843;-183;1208;-17113
420000;-630;987;-201;1188;-17113
421000;-918;603;-513;778;-17113
422000;-886;427;25;928;-17113
423000;-982;443;97;850;-17113
424000;-1062;523;-29;929;-17113
425000;-1238;235;150;920;-17113
426000;-662;843;-572;730;-17113
427000;-822;523;-323;785;-17113
428000;-982;539;48;894;-17113
429000;-1110;203;111;917;-17113
430000;-886;603;-332;768;-17113
431000;-902;475;124;882;-17113
432000;-662;651;250;1018;-17113
433000;-854;619;-421;753;-17113
434000;-998;539;-2;913;-17113
435000;-966;619;-318;784;-17113
436000;-934;459;57;933;-17113
437000;-710;971;-593;758;-17113
438000;-966;539;82;947;-17113
439000;-1110;347;29;999;-17113
440000;-1078;427;-45;951;-17113
441000;-870;203;147;808;-17113
442000;-678;875;-399;916;-17113
443000;-870;539;-208;875;-17113
444000;-934;427;3;908;-17113
445000;-918;747;-599;776;-17113
446000;-886;427;71;961;-17113
447000;-950;555;-2;999;-17113
448000;-854;555;-228;788;-17113
449000;-1014;363;40;964;-17113
450000;-1062;395;-97;983;-17113
451000;-758;923;-484;747;-17113
452000;-1062;363;44;959;-17113
453000;-886;507;-160;896;-17113
454000;-1046;171;261;968;-17113
455000;-950;667;-542;740;-17113
456000;-902;459;59;928;-17113
457000;-662;699;-488;665;-17113
458000;-1046;235;79;1024;-17113
459000;-870;379;-51;876;-17113
460000;-678;459;275;942;-17113
461000;-1030;571;-35;999;-17113
462000;-1142;299;16;964;-17113
463000;-806;667;-447;817;-17113
464000;-1238;203;261;993;-17113
465000;-886;475;104;920;-17113
466000;-710;907;-609;726;-17113
467000;-918;427;25;914;-17113
468000;-678;827;-497;721;-17113
469000;-726;827;-181;865;-17113
470000;-854;427;-39;969;-17113
471000;-886;411;346;1019;-17113
472000;-934;475;67;941;-17113
473000;-742;555;293;1066;-17113
474000;-1014;667;-390;778;-17113
475000;-902;443;42;944;-17113
476000;-662;971;-544;693;-17113
477000;-950;587;221;1079;-17113
478000;-982;459;-66;928;-17113
479000;-982;587;74;901;-17113
480000;-646;683;442;1020;-17113
481000;-598;731;-109;1011;-17113
482000;-774;827;-183;1087;-17113
483000;-742;747;-201;1206;-17113
484000;-966;651;-419;804;-17113
485000;-886;459;48;916;-17113
486000;-950;539;59;826;-17113
487000;-1222;411;401;1019;-17113
488000;-822;779;-583;746;-17113
489000;-918;427;64;904;-17113
490000;-854;811;-636;762;-17113
491000;-934;523;139;962;-17113
492000;-934;459;59;919;-17113
493000;-886;715;-533;721;-17113
494000;-966;539;13;873;-17113
495000;-710;875;-535;757;-17113
496000;-950;411;-23;1063;-17113
497000;-918;475;-35;957;-17113
498000;-1158;411;246;870;-17113
499000;-710;587;301;1061;-17113
500000;-982;571;-93;988;-17113
501000;-1030;443;356;1096;-17113
502000;-822;795;-531;674;-17113
503000;-854;427;-60;891;-17113
504000;-854;395;454;1000;-17113
505000;-886;635;-365;769;-17113
506000;-934;539;108;893;-17113
507000;-806;587;244;1057;-17113
508000;-902;571;-133;916;-17113
509000;-1062;363;168;959;-17113
510000;-982;827;-722;689;-17113
511000;-998;571;11;915;-17113
512000;-902;427;411;1011;-17113
513000;-678;907;-507;876;-17113
514000;-806;811;-367;1167;-17113
515000;-742;939;-179;1252;-17113
516000;-758;859;-472;746;-17113
517000;-918;427;-199;756;-17113
518000;-918;411;40;908;-17113
519000;-950;459;75;868;-17113
520000;-934;523;95;895;-17113
521000;-966;331;272;969;-17113
522000;-902;539;-76;871;-17113
523000;-934;459;97;900;-17113
524000;-1030;539;118;900;-17113
525000;-982;523;55;933;-17113
526000;-950;539;42;916;-17113
527000;-966;459;87;897;-17113
528000;-982;539;79;867;-17113
529000;-902;539;1;933;-17113
530000;-1206;235;-10;928;-17113
531000;-790;811;-562;775;-17113
532000;-870;507;38;898;-17113
533000;-950;507;22;948;-17113
534000;-758;859;-490;738;-17113
535000;-934;475;20;953;-17113
536000;-678;731;-236;1041;-17113
537000;-918;443;32;913;-17113
538000;-662;907;-523;762;-17113
539000;-982;491;108;930;-17113
540000;-854;395;285;1072;-17113
541000;-934;619;-269;750;-17113
542000;-950;427;-39;920;-17113
543000;-790;859;-542;697;-17113
544000;-902;523;-52;838;-17113
545000;-966;395;145;879;-17113
546000;-870;379;-135;866;-17113
547000;-902;491;38;939;-17113
548000;-1014;491;69;915;-17113
549000;-982;475;254;1020;-17113
550000;-870;619;-195;834;-17113
551000;-886;491;0;999;-17113
552000;-726;827;-507;762;-17113
553000;-902;411;38;867;-17113
554000;-854;491;66;873;-17113
555000;-694;811;-539;665;-17113
556000;-902;507;-240;798;-17113
557000;-854;667;-419;651;-17113
558000;-918;859;-456;866;-17113
559000;-950;459;116;854;-17113
560000;-1062;443;18;953;-17113
561000;-806;475;223;962;-17113
562000;-742;843;-486;1026;-17113
563000;-886;587;-587;702;-17113
564000;-886;635;-115;835;-17113
565000;-902;459;-37;875;-17113
566000;-886;443;-103;866;-17113
567000;-966;443;161;913;-17113
568000;-758;507;-281;701;-17113
569000;-902;619;-685;783;-17113
570000;-982;747;-542;724;-17113
571000;-854;171;39;984;-17113
572000;-950;379;104;983;-17113
573000;-1062;491;55;884;-17113
574000;-774;891;-201;990;-17113
575000;-1078;363;-21;913;-17113
576000;-678;379;298;852;-17113
577000;-870;379;327;968;-17113
578000;-710;651;379;1047;-17113
579000;-742;827;-201;1095;-17113
580000;-710;843;-189;1043;-17113
581000;-726;875;-796;761;-17113
582000;-854;459;-76;865;-17113
583000;-854;587;-394;916;-17113
584000;-950;411;-39;999;-17113
585000;-1030;395;-64;913;-17113
586000;-934;459;-58;1004;-17113
587000;-1046;411;55;948;-17113
588000;-758;811;-581;715;-17113
589000;-886;427;77;917;-17113
590000;-950;507;55;869;-17113
591000;-662;907;-477;738;-17113
592000;-934;619;-540;710;-17113
593000;-870;411;149;898;-17113
594000;-934;475;42;970;-17113
595000;-886;475;108;1010;-17113
596000;-902;507;25;892;-17113
597000;-950;587;48;915;-17113
598000;-934;475;121;928;-17113
599000;-870;475;112;897;-17113
600000;-870;427;-107;956;-17113
601000;-934;347;-88;984;-17113
602000;-950;443;87;881;-17113
603000;-1078;411;66;917;-17113
604000;-902;619;-669;763;-17113
605000;-870;587;-250;746;-17113
606000;-870;491;-429;773;-17113
607000;-886;523;-66;856;-17113
608000;-918;491;-10;984;-17113
609000;-918;507;-80;881;-17113
610000;-870;491;22;901;-17113
611000;-950;523;13;900;-17113
612000;-1030;363;55;952;-17113
613000;-662;699;281;1094;-17113
614000;-726;779;-70;1034;-17113
615000;-870;699;-574;656;-17113
616000;-918;507;-54;896;-17113
617000;-934;715;-685;705;-17113
618000;-886;539;-246;816;-17113
619000;-870;475;-95;928;-17113
620000;-966;491;11;917;-17113
621000;-982;523;0;883;-17113
622000;-678;731;-238;834;-17113
623000;-854;651;-519;775;-17113
624000;-966;859;-636;716;-17113
625000;-854;587;226;979;-17113
626000;-790;347;128;916;-17113
627000;-1078;363;-19;966;-17113
628000;-1110;363;-29;969;-17113
629000;-1190;363;212;930;-17113
630000;-742;859;-162;899;-17113
631000;-934;635;-264;828;-17113
632000;-902;539;66;894;-17113
633000;-902;443;-44;1002;-17113
634000;-902;379;59;932;-17113
635000;-902;475;82;917;-17113
636000;-982;603;38;930;-17113
637000;-950;555;11;883;-17113
638000;-918;459;35;865;-17113
639000;-934;427;-160;880;-17113
640000;-918;411;-31;879;-17113
641000;-742;811;277;1089;-17113
642000;-710;859;-179;820;-17113
643000;-726;891;-568;761;-17113
644000;-886;619;-298;810;-17113
645000;-934;459;61;974;-17113
646000;-950;475;-8;980;-17113
647000;-662;923;-527;881;-17113
648000;-886;491;-214;866;-17113
649000;-950;507;85;900;-17113
650000;-726;811;-218;866;-17113
651000;-870;427;67;871;-17113
652000;-854;747;-616;743;-17113
653000;-902;459;-95;973;-17113
654000;-742;875;-618;722;-17113
655000;-902;443;35;913;-17113
656000;-742;955;-400;771;-17113
657000;-758;779;-607;757;-17113
658000;-1014;395;364;1077;-17113
659000;-918;411;3;886;-17113
660000;-934;555;-144;821;-17113
661000;-1094;459;-12;981;-17113
662000;-854;539;275;1036;-17113
663000;-966;651;-384;790;-17113
664000;-774;571;29;933;-17113
665000;-790;507;442;1064;-17113
666000;-790;747;-675;669;-17113
667000;-982;427;66;953;-17113
668000;-1030;475;295;985;-17113
669000;-742;635;408;1126;-17113
670000;-966;635;-404;795;-17113
671000;-918;443;75;782;-17113
672000;-966;571;66;964;-17113
673000;-902;619;209;1080;-17113
674000;-854;859;-458;661;-17113
675000;-870;411;-64;884;-17113
676000;-902;459;50;935;-17113
677000;-950;539;-39;979;-17113
678000;-774;1035;-564;682;-17113
679000;-918;443;-152;881;-17113
680000;-886;331;11;983;-17113
681000;-662;667;311;1047;-17113
682000;-854;667;-261;902;-17113
683000;-982;491;-68;966;-17113
684000;-790;795;-607;703;-17113
685000;-966;475;69;900;-17113
686000;-678;875;-683;839;-17113
687000;-726;811;-146;1224;-17113
688000;-918;443;69;987;-17113
689000;-758;907;-265;926;-17113
690000;-950;427;6;932;-17113
691000;-886;779;-521;688;-17113
692000;-1110;523;275;1050;-17113
693000;-998;635;-659;760;-17113
694000;-982;507;-131;967;-17113
695000;-950;523;45;949;-17113
696000;-742;795;59;1172;-17113
697000;-918;539;-58;989;-17113
698000;-1254;123;241;971;-17113
699000;-950;507;79;850;-17113
700000;-758;667;29;1071;-17113
701000;-982;475;-44;881;-17113
702000;-774;843;-446;867;-17113
703000;-934;347;-76;1018;-17113
704000;-918;443;0;900;-17113
705000;-694;843;-228;798;-17113
706000;-950;459;13;883;-17113
707000;-1014;635;-375;797;-17113
708000;-918;523;-8;980;-17113
709000;-614;907;-585;712;-17113
710000;-870;811;-542;660;-17113
711000;-950;747;-613;687;-17113
712000;-934;539;-188;897;-17113
713000;-950;459;28;909;-17113
714000;-1094;283;126;969;-17113
715000;-902;763;-264;826;-17113
716000;-726;731;-164;1219;-17113
717000;-918;523;-107;912;-17113
718000;-1030;475;64;980;-17113
719000;-822;603;-220;885;-17113
720000;-758;811;-521;769;-17113
721000;-614;763;-199;865;-17113
722000;-854;539;-234;885;-17113
723000;-1094;331;-15;951;-17113
724000;-966;555;-154;881;-17113
725000;-1078;171;45;946;-17113
726000;-870;347;-62;853;-17113
727000;-758;811;-552;850;-17113
728000;-630;795;-636;803;-17113
729000;-870;395;325;1014;-17113
730000;-934;427;-27;985;-17113
731000;-934;491;260;1024;-17113
732000;-902;427;59;947;-17113
733000;-646;827;-294;1040;-17113
734000;-886;395;22;989;-17113
735000;-646;667;-112;981;-17113
736000;-854;411;16;881;-17113
737000;-726;843;-436;697;-17113
738000;-918;507;118;883;-17113
739000;-774;747;-495;766;-17113
740000;-742;859;-228;901;-17113
741000;-966;683;1;946;-17113
742000;-822;491;-6;954;-17113
743000;-662;891;-525;690;-17113
744000;-742;987;-486;792;-17113
745000;-950;571;-6;951;-17113
746000;-902;827;-687;729;-17113
747000;-902;507;-82;824;-17113
748000;-918;523;-19;916;-17113
749000;-870;571;-257;823;-17113
750000;-662;795;-532;839;-17113
751000;-918;443;-25;988;-17113
752000;-694;779;-181;806;-17113
753000;-950;395;171;896;-17113
754000;-1078;283;411;1021;-17113
755000;-918;347;-13;915;-17113
756000;-902;619;272;1033;-17113
757000;-918;619;-466;738;-17113
758000;-918;587;32;970;-17113
759000;-918;571;2;967;-17113
760000;-774;907;-497;761;-17113
761000;-950;555;59;898;-17113
762000;-694;635;260;1036;-17113
763000;-870;459;79;804;-17113
764000;-886;571;-172;886;-17113
765000;-646;843;-277;869;-17113
766000;-966;379;57;924;-17113
767000;-1078;363;42;974;-17113
768000;-854;699;-714;668;-17113
769000;-918;459;64;864;-17113
770000;-758;843;-599;633;-17113
771000;-982;507;79;914;-17113
772000;-758;875;-550;705;-17113
773000;-790;619;-201;881;-17113
774000;-966;539;-56;933;-17113
775000;-950;411;97;847;-17113
776000;-774;683;-334;824;-17113
777000;-742;859;-554;732;-17113
778000;-886;411;-21;942;-17113
779000;-614;635;272;1036;-17113
780000;-774;827;-591;885;-17113
781000;-886;443;-154;804;-17113
782000;-678;811;-495;763;-17113
783000;-950;411;-7;984;-17113
784000;-1046;459;-66;965;-17113
785000;-582;907;-525;608;-17113
786000;-934;395;-51;921;-17113
787000;-918;539;8;917;-17113
788000;-630;619;422;1028;-17113
789000;-710;875;-519;544;-17113
790000;-934;507;-7;881;-17113
791000;-646;827;-220;870;-17113
792000;-902;443;3;961;-17113
793000;-1078;539;-138;898;-17113
794000;-710;907;-659;687;-17113
795000;-1062;283;199;1030;-17113
796000;-870;507;66;1011;-17113
797000;-1030;331;13;943;-17113
798000;-806;395;-45;926;-17113
799000;-1190;411;442;1020;-17113
800000;-918;379;111;850;-17113
801000;-1062;315;126;948;-17113
802000;-678;571;327;998;-17113
803000;-742;891;-544;813;-17113
804000;-886;491;114;921;-17113
805000;-982;523;116;898;-17113
806000;-1206;171;204;941;-17113
807000;-822;891;-542;692;-17113
808000;-934;411;75;898;-17113
809000;-1046;491;-27;952;-17113
810000;-742;875;-257;660;-17113
811000;-998;475;-240;784;-17113
812000;-966;539;57;910;-17113
813000;-1046;459;-45;919;-17113
814000;-966;555;97;897;-17113
815000;-1190;315;197;989;-17113
816000;-870;587;-484;804;-17113
817000;-966;619;-19;957;-17113
818000;-886;539;10;1010;-17113
819000;-902;283;175;915;-17113
820000;-774;939;-488;674;-17113
821000;-886;603;-402;783;-17113
822000;-774;459;95;875;-17113
823000;-1190;363;47;946;-17113
824000;-950;555;320;1214;-17113
825000;-902;539;99;886;-17113
826000;-1078;235;325;1040;-17113
827000;-870;747;-669;768;-17113
828000;-902;459;53;862;-17113
829000;-1238;395;374;986;-17113
